2022-06-15 19:31:13.066899	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=TF+ChIP-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=cell+line&files.file_type=bed+narrowPeak&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR000BKQ/	ENCSR000BKQ	ChIP-seq	TF ChIP-seq	/targets/ETS1-human/	ETS1	ETS1	Homo sapiens K562	K562	UCSC-ENCODE-hg19:wgEncodeEH001580,FactorBook:ENCSR000BKQ,GEO:GSM803442	ETS1 ChIP-seq protocol v041610.1 on human K562	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000PZR/,/files/ENCFF000PZS/,/files/ENCFF000PZT/,/files/ENCFF000PZU/,/files/ENCFF000PZW/,/files/ENCFF000PZX/,/files/ENCFF000QAD/,/files/ENCFF000QAG/,/files/ENCFF001UJV/,/files/ENCFF001UJW/,/files/ENCFF002CLX/,/files/ENCFF360UPF/,/files/ENCFF906ZOM/,/files/ENCFF401KIO/,/files/ENCFF639FFA/,/files/ENCFF398SXO/,/files/ENCFF093QSS/,/files/ENCFF006UXO/,/files/ENCFF364BDB/,/files/ENCFF468AKT/,/files/ENCFF136XEI/,/files/ENCFF348XLA/,/files/ENCFF151QKU/,/files/ENCFF120VZU/,/files/ENCFF912HSU/,/files/ENCFF928OFV/,/files/ENCFF068VFA/,/files/ENCFF825HSY/,/files/ENCFF291YLM/,/files/ENCFF501FIE/,/files/ENCFF840ZBH/,/files/ENCFF461PRP/,/files/ENCFF780KUW/,/files/ENCFF711WZW/,/files/ENCFF850ASP/,/files/ENCFF448HHF/,/files/ENCFF847NAK/,/files/ENCFF756IWD/,/files/ENCFF537WYY/,/files/ENCFF771GEW/,/files/ENCFF927YRG/,/files/ENCFF315GTG/,/files/ENCFF580IGT/,/files/ENCFF973NZX/,/files/ENCFF656ADQ/,/files/ENCFF122POU/,/files/ENCFF128BVU/,/files/ENCFF076YZO/,/files/ENCFF614RAT/,/files/ENCFF405MFH/,/files/ENCFF112TLU/,/files/ENCFF829JOT/,/files/ENCFF221KBU/,/files/ENCFF568WOF/,/files/ENCFF186OJY/,/files/ENCFF687UKE/,/files/ENCFF490BCW/,/files/ENCFF063WBM/,/files/ENCFF055CTJ/,/files/ENCFF311ZHW/,/files/ENCFF224VHQ/,/files/ENCFF356TLB/,/files/ENCFF547APK/,/files/ENCFF543VME/,/files/ENCFF159OUK/,/files/ENCFF339XVB/,/files/ENCFF886BDQ/,/files/ENCFF268HPY/,/files/ENCFF268HHQ/,/files/ENCFF688UQG/		ENCBS109ENC	2,1	1	ENCAB000AGG	Homo sapiens	adult	53 years												/replicates/f1718729-0e93-49a3-93ba-d2f595f76150/,/replicates/cbd5dc94-e727-4951-8a92-04367cb1374a/				
/experiments/ENCSR119FAD/	ENCSR119FAD	ChIP-seq	TF ChIP-seq	/targets/DEAF1-human/	DEAF1	DEAF1	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens DEAF1	K562	GEO:GSE170348	K562 immortalized cell line stably expressing C-terminal eGFP-DEAF1 fusion protein.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF316CVS/,/files/ENCFF819WYU/,/files/ENCFF041IMD/,/files/ENCFF843EKL/,/files/ENCFF769QSR/,/files/ENCFF952GXL/,/files/ENCFF489SEA/,/files/ENCFF624SVT/,/files/ENCFF173GWN/,/files/ENCFF269MEB/,/files/ENCFF682ZBU/,/files/ENCFF234JJA/,/files/ENCFF724GUU/,/files/ENCFF940RRQ/,/files/ENCFF982BFY/,/files/ENCFF190PUZ/,/files/ENCFF459WRM/,/files/ENCFF438JOP/,/files/ENCFF014VGV/,/files/ENCFF110EHX/,/files/ENCFF598GNT/,/files/ENCFF404IDC/,/files/ENCFF439QOJ/,/files/ENCFF030AXK/,/files/ENCFF944USZ/,/files/ENCFF432TMS/		ENCBS484EGI,ENCBS499GWM	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/ca40552d-1f6a-48b1-b2c6-293279acd7c5/,/replicates/97d4058a-397c-49eb-97ab-db8696ec25e2/				
/experiments/ENCSR787RVK/	ENCSR787RVK	ChIP-seq	TF ChIP-seq	/targets/TSC22D4-human/	TSC22D4	TSC22D4	Homo sapiens K562 stably expressing TSC22D4	K562	GEO:GSE92058,FactorBook:ENCSR787RVK	eGFP-TSC22D4 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF868EAF/,/files/ENCFF235MBT/,/files/ENCFF014DOG/,/files/ENCFF493SOQ/,/files/ENCFF398EAS/,/files/ENCFF284BOO/,/files/ENCFF143UTJ/,/files/ENCFF811OUA/,/files/ENCFF506SIR/,/files/ENCFF727HEB/,/files/ENCFF954PLR/,/files/ENCFF780ABV/,/files/ENCFF247LID/,/files/ENCFF380LKG/,/files/ENCFF575RVG/,/files/ENCFF324NUW/,/files/ENCFF597WGL/,/files/ENCFF225CMV/,/files/ENCFF297KNZ/,/files/ENCFF267OZU/,/files/ENCFF898IOL/,/files/ENCFF541FEN/,/files/ENCFF498EFE/,/files/ENCFF302OZO/,/files/ENCFF071FAZ/,/files/ENCFF532BWG/,/files/ENCFF157QUC/,/files/ENCFF010GVG/,/files/ENCFF629ITZ/,/files/ENCFF281HGI/,/files/ENCFF672SIR/,/files/ENCFF431JHH/,/files/ENCFF467UQI/,/files/ENCFF549AHZ/,/files/ENCFF648ZZS/,/files/ENCFF110CRQ/,/files/ENCFF410PQD/,/files/ENCFF500RYU/,/files/ENCFF265QXK/,/files/ENCFF314RBH/,/files/ENCFF494TFV/,/files/ENCFF666MVK/,/files/ENCFF806QLF/,/files/ENCFF036YVI/,/files/ENCFF669XIL/,/files/ENCFF417WBN/,/files/ENCFF587WEL/,/files/ENCFF519RAP/,/files/ENCFF423AWF/,/files/ENCFF630GRC/,/files/ENCFF854HFT/,/files/ENCFF711TQM/,/files/ENCFF979KAT/,/files/ENCFF831DZA/,/files/ENCFF433MRB/,/files/ENCFF332INK/,/files/ENCFF705SFR/,/files/ENCFF710JBZ/,/files/ENCFF088IVA/,/files/ENCFF447CGS/,/files/ENCFF596MUJ/,/files/ENCFF522GDD/,/files/ENCFF573PGW/,/files/ENCFF681ROO/,/files/ENCFF901RLA/,/files/ENCFF483DQP/		ENCBS528FGG,ENCBS340PVD	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/efbf7843-cb0f-440b-9193-d90f0a6ce496/,/replicates/9c563939-01e5-4c2b-a9f1-b31dd047d8af/				
/experiments/ENCSR000ECX/	ENCSR000ECX	ChIP-seq	TF ChIP-seq	/targets/RFX5-human/	RFX5	RFX5	Homo sapiens HeLa-S3	HeLa-S3	UCSC-ENCODE-hg19:wgEncodeEH001818,GEO:GSM935560,FactorBook:ENCSR000ECX	RFX5 ChIP-seq on human HeLa-S3	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000XKN/,/files/ENCFF000XKO/,/files/ENCFF000XKP/,/files/ENCFF000XKR/,/files/ENCFF000XKT/,/files/ENCFF000XKU/,/files/ENCFF001VJE/,/files/ENCFF002CTC/,/files/ENCFF255SBO/,/files/ENCFF240GDV/,/files/ENCFF988FJD/,/files/ENCFF906NDY/,/files/ENCFF618YUX/,/files/ENCFF028WER/,/files/ENCFF516XLO/,/files/ENCFF573YLB/,/files/ENCFF131WFC/,/files/ENCFF282MXH/,/files/ENCFF482YCH/,/files/ENCFF942IRS/,/files/ENCFF288YYV/,/files/ENCFF754MDY/,/files/ENCFF170LSO/,/files/ENCFF262TNU/,/files/ENCFF703XPB/,/files/ENCFF388BNU/,/files/ENCFF417ZZB/,/files/ENCFF438ZEN/,/files/ENCFF816BSD/,/files/ENCFF692CNF/,/files/ENCFF154KZZ/		ENCBS637AAA	1,2	1	ENCAB000AKJ	Homo sapiens	adult	31 years												/replicates/53b5baa6-0cf1-4d22-8c90-ce428db5b983/,/replicates/40f3faf9-3bb0-42c0-beeb-4fd45332a9f4/				
/experiments/ENCSR000ECY/	ENCSR000ECY	ChIP-seq	TF ChIP-seq	/targets/PRDM1-human/	PRDM1	PRDM1	Homo sapiens HeLa-S3	HeLa-S3	UCSC-ENCODE-hg19:wgEncodeEH001817,FactorBook:ENCSR000ECY,GEO:GSM935555	PRDM1 ChIP-seq on human HeLa-S3	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF000XKA/,/files/ENCFF000XKB/,/files/ENCFF000XKC/,/files/ENCFF000XKE/,/files/ENCFF000XKK/,/files/ENCFF000XKL/,/files/ENCFF001VJC/,/files/ENCFF002CTA/,/files/ENCFF474ITP/,/files/ENCFF569URU/,/files/ENCFF940VON/,/files/ENCFF080PDB/,/files/ENCFF042FSB/,/files/ENCFF768TQF/,/files/ENCFF996SKC/,/files/ENCFF278QHU/,/files/ENCFF256OIO/,/files/ENCFF083QTE/,/files/ENCFF390VHM/,/files/ENCFF914GTV/,/files/ENCFF241YHO/,/files/ENCFF430OZO/,/files/ENCFF906QPL/,/files/ENCFF543MSO/,/files/ENCFF721NYV/,/files/ENCFF383LKI/,/files/ENCFF893HDJ/,/files/ENCFF112GLP/,/files/ENCFF589EGR/,/files/ENCFF428VQO/,/files/ENCFF362RCF/		ENCBS637AAA	1,2	1	ENCAB000AKE	Homo sapiens	adult	31 years												/replicates/d6242c54-9693-4edc-9258-c0b1b732031c/,/replicates/9b69c338-1a12-4ae5-af23-b7ea784b7822/				
/experiments/ENCSR950FIL/	ENCSR950FIL	ChIP-seq	TF ChIP-seq	/targets/HDAC2-human/	HDAC2	HDAC2	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens HDAC2	HepG2	GEO:GSE170754	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF665YPX/,/files/ENCFF927EUS/,/files/ENCFF965POL/,/files/ENCFF108TER/,/files/ENCFF133KEQ/,/files/ENCFF953RIG/,/files/ENCFF318ZFM/,/files/ENCFF774PMS/,/files/ENCFF138EQD/,/files/ENCFF874PDQ/,/files/ENCFF809TGF/,/files/ENCFF419CZB/,/files/ENCFF664JHN/,/files/ENCFF465QDK/,/files/ENCFF640AKS/,/files/ENCFF329IIT/,/files/ENCFF951OIZ/,/files/ENCFF221AOL/,/files/ENCFF265JGH/,/files/ENCFF912MTN/,/files/ENCFF633OYH/,/files/ENCFF855LEQ/,/files/ENCFF990GUQ/,/files/ENCFF525TRH/		ENCBS547LOH,ENCBS134AQD	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/bbc8a701-f8a0-4c73-bab6-91ebc61d1420/,/replicates/0f1c6812-b1b7-4ba6-a39c-302eb7589727/				
/experiments/ENCSR288ZFV/	ENCSR288ZFV	ChIP-seq	TF ChIP-seq	/targets/ATF4-human/	ATF4	ATF4	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ATF4	HepG2	GEO:GSE175148	HepG2 immortalized cell line stably expressing C-terminal eGFP-ATF4 fusion protein.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF169TCI/,/files/ENCFF153SON/,/files/ENCFF017LHS/,/files/ENCFF433IZT/,/files/ENCFF623HAP/,/files/ENCFF144BLI/,/files/ENCFF636BGI/,/files/ENCFF477OMZ/,/files/ENCFF126KLU/,/files/ENCFF331YHG/,/files/ENCFF638NIK/,/files/ENCFF801ONC/,/files/ENCFF063OWC/,/files/ENCFF647WFG/,/files/ENCFF723GQW/,/files/ENCFF450YCE/,/files/ENCFF363AAW/,/files/ENCFF935TYN/,/files/ENCFF026GWX/,/files/ENCFF901GEZ/,/files/ENCFF266GBP/,/files/ENCFF690CMF/,/files/ENCFF745RWL/,/files/ENCFF356MOV/,/files/ENCFF010ZQO/,/files/ENCFF777ZEH/		ENCBS050IJL,ENCBS039CPR	2,1	1	ENCAB728YTO	Homo sapiens	child	15 years										/organisms/human/		/replicates/45a87ad4-4dfd-4241-9826-a14deb5e178a/,/replicates/0c526993-7762-4453-a145-f03c80005b14/				
/experiments/ENCSR110JLQ/	ENCSR110JLQ	ChIP-seq	TF ChIP-seq	/targets/ZNF778-human/	ZNF778	ZNF778	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF778	K562	GEO:GSE170295	eGFP-ZNF778 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF305DQQ/,/files/ENCFF570YDR/,/files/ENCFF761ETZ/,/files/ENCFF649XTW/,/files/ENCFF255PPA/,/files/ENCFF440NXY/,/files/ENCFF457KPF/,/files/ENCFF085PPR/,/files/ENCFF519SXR/,/files/ENCFF971KPM/,/files/ENCFF204TMC/,/files/ENCFF598RUP/,/files/ENCFF165JQS/,/files/ENCFF607ZOK/,/files/ENCFF357KWL/,/files/ENCFF985EQJ/,/files/ENCFF342XCY/,/files/ENCFF504KYQ/,/files/ENCFF131ELX/,/files/ENCFF025OFV/,/files/ENCFF460FLA/,/files/ENCFF962XYU/,/files/ENCFF532LKE/,/files/ENCFF305SZQ/,/files/ENCFF325KDW/,/files/ENCFF009OBX/		ENCBS932SKF,ENCBS775UJP	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/4abe7658-62f9-4e3b-9934-f2670e31dcd1/,/replicates/7b5263ff-e955-4244-b745-6d37910d818a/				
/experiments/ENCSR376XAV/	ENCSR376XAV	ChIP-seq	TF ChIP-seq	/targets/SMAD3-human/	SMAD3	SMAD3	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD3	K562	GEO:GSE170708	eGFP-SMAD3 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF060UHU/,/files/ENCFF432KAJ/,/files/ENCFF523HHB/,/files/ENCFF089MKD/,/files/ENCFF855FJT/,/files/ENCFF975EAX/,/files/ENCFF718DSJ/,/files/ENCFF713ZVQ/,/files/ENCFF023HQJ/,/files/ENCFF307OIO/,/files/ENCFF336OOP/,/files/ENCFF975GAC/,/files/ENCFF668ROI/,/files/ENCFF089XMF/,/files/ENCFF657ZSE/,/files/ENCFF529QQI/,/files/ENCFF309EPW/,/files/ENCFF371VZE/,/files/ENCFF718WIF/,/files/ENCFF479DDD/,/files/ENCFF979NIS/,/files/ENCFF871HFQ/,/files/ENCFF885DQE/,/files/ENCFF197OTE/,/files/ENCFF295IHA/,/files/ENCFF373PBR/		ENCBS019GQD,ENCBS937IGV	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/e58fbb68-3e6d-4f24-a0d4-2cd525c67736/,/replicates/569fa8ca-e7aa-4855-8abc-a7e8596ddbdb/				
/experiments/ENCSR212YKD/	ENCSR212YKD	ChIP-seq	TF ChIP-seq	/targets/SKIL-human/	SKIL	SKIL	Homo sapiens GM12878	GM12878	GEO:GSE127528,FactorBook:ENCSR212YKD	SKIL ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF608VRV/,/files/ENCFF520VGY/,/files/ENCFF679KEU/,/files/ENCFF655NYA/,/files/ENCFF619GMD/,/files/ENCFF439QZV/,/files/ENCFF066RUQ/,/files/ENCFF964VCI/,/files/ENCFF487QUS/,/files/ENCFF156SNY/,/files/ENCFF587ZOR/,/files/ENCFF055PTG/,/files/ENCFF065CIX/,/files/ENCFF472SWE/,/files/ENCFF250HJQ/,/files/ENCFF807RLO/,/files/ENCFF708NLM/,/files/ENCFF341WGX/,/files/ENCFF599NIB/,/files/ENCFF583OFU/,/files/ENCFF058FAY/,/files/ENCFF273UKE/,/files/ENCFF744PJU/,/files/ENCFF261BLY/,/files/ENCFF047ZBU/,/files/ENCFF922PHV/,/files/ENCFF513BIR/,/files/ENCFF522EKF/,/files/ENCFF266LQS/,/files/ENCFF467UYM/,/files/ENCFF723HNB/,/files/ENCFF506YUZ/,/files/ENCFF142EVF/,/files/ENCFF595EAH/,/files/ENCFF204AEJ/,/files/ENCFF406EMS/,/files/ENCFF822DCZ/,/files/ENCFF861JYI/,/files/ENCFF624WHW/,/files/ENCFF484QFK/,/files/ENCFF896HNQ/,/files/ENCFF692VBI/,/files/ENCFF214KDB/,/files/ENCFF018UXZ/,/files/ENCFF493NSR/,/files/ENCFF993EVD/,/files/ENCFF401NCJ/,/files/ENCFF595JHJ/,/files/ENCFF597ZXY/,/files/ENCFF903KEI/,/files/ENCFF292FBQ/,/files/ENCFF171OVM/,/files/ENCFF132XGN/,/files/ENCFF318TOJ/,/files/ENCFF817REH/,/files/ENCFF093WMA/,/files/ENCFF974QZH/,/files/ENCFF944EOJ/,/files/ENCFF704RLO/,/files/ENCFF244XJA/,/files/ENCFF846ERN/,/files/ENCFF292AVI/,/files/ENCFF566YNV/,/files/ENCFF029BVC/,/files/ENCFF293NWO/,/files/ENCFF634WVR/,/files/ENCFF849IKB/,/files/ENCFF554YOC/,/files/ENCFF388YWX/,/files/ENCFF485EZT/,/files/ENCFF506SOD/,/files/ENCFF644QNB/		ENCBS965YSG,ENCBS488GLI	2,1	1	ENCAB000BNW	Homo sapiens	adult													/replicates/4953ca33-adff-4658-880b-a76f33ffb042/,/replicates/a632c5cf-700b-4bc9-b8fe-bafaf16f6584/				
/experiments/ENCSR249EYB/	ENCSR249EYB	ChIP-seq	TF ChIP-seq	/targets/FOSL2-human/	FOSL2	FOSL2	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens FOSL2	HepG2	GEO:GSE170003	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF502WCW/,/files/ENCFF292LDB/,/files/ENCFF755URV/,/files/ENCFF984HLX/,/files/ENCFF974CNB/,/files/ENCFF356HYW/,/files/ENCFF220URJ/,/files/ENCFF469RCT/,/files/ENCFF647IQD/,/files/ENCFF734XVK/,/files/ENCFF772SCR/,/files/ENCFF084CVA/,/files/ENCFF200ULH/,/files/ENCFF641HFN/,/files/ENCFF975FWW/,/files/ENCFF680NMD/,/files/ENCFF790HPY/,/files/ENCFF180GYU/,/files/ENCFF073EPT/,/files/ENCFF170NPK/,/files/ENCFF680AIL/,/files/ENCFF087ICF/,/files/ENCFF055WOU/,/files/ENCFF548CXY/		ENCBS789XJM,ENCBS479KJY	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/b2d93953-a24f-4892-bf68-1f79922d10f7/,/replicates/6b94f2d7-cef6-479e-86e3-8ecc6b05650d/				
/experiments/ENCSR000BUE/	ENCSR000BUE	ChIP-seq	TF ChIP-seq	/targets/EP300-human/	EP300	EP300	Homo sapiens Ishikawa	Ishikawa	GEO:GSM1010759,UCSC-ENCODE-hg19:wgEncodeEH003274,FactorBook:ENCSR000BUE	EP300 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000NOG/,/files/ENCFF000NOI/,/files/ENCFF000NOJ/,/files/ENCFF000NOK/,/files/ENCFF000NOL/,/files/ENCFF000NON/,/files/ENCFF000NOT/,/files/ENCFF000NOX/,/files/ENCFF001TVH/,/files/ENCFF001TVI/,/files/ENCFF703UCE/,/files/ENCFF710WVA/,/files/ENCFF126RIH/,/files/ENCFF453IBV/,/files/ENCFF788GTI/,/files/ENCFF350ZUU/,/files/ENCFF540CUI/,/files/ENCFF753EOJ/,/files/ENCFF699HKM/,/files/ENCFF966PUG/,/files/ENCFF558UXF/,/files/ENCFF286AWY/,/files/ENCFF828BQV/,/files/ENCFF839BEH/,/files/ENCFF513TTL/,/files/ENCFF511YFW/,/files/ENCFF953FBT/,/files/ENCFF286BDX/,/files/ENCFF270AVV/,/files/ENCFF846ECX/,/files/ENCFF661UIJ/,/files/ENCFF135IHW/,/files/ENCFF191JCN/,/files/ENCFF621FAY/,/files/ENCFF791ZDX/,/files/ENCFF661FDX/,/files/ENCFF907OEI/,/files/ENCFF814WMS/,/files/ENCFF988ZGL/,/files/ENCFF306HKM/,/files/ENCFF270ZNR/,/files/ENCFF765PON/,/files/ENCFF279JMY/,/files/ENCFF559WCP/,/files/ENCFF313CPC/,/files/ENCFF506UZB/,/files/ENCFF712OLL/,/files/ENCFF442TIY/,/files/ENCFF840QJJ/,/files/ENCFF230LEK/,/files/ENCFF612XHU/,/files/ENCFF448RZO/,/files/ENCFF795NJH/,/files/ENCFF311JZC/,/files/ENCFF678AHK/,/files/ENCFF234CXZ/,/files/ENCFF046DEP/,/files/ENCFF646PKB/,/files/ENCFF233XDO/,/files/ENCFF868FKS/,/files/ENCFF108ADU/,/files/ENCFF426ZFY/,/files/ENCFF625WGH/,/files/ENCFF389DFZ/,/files/ENCFF665UCL/,/files/ENCFF191GQE/,/files/ENCFF266LXY/,/files/ENCFF863AZK/,/files/ENCFF564XMK/,/files/ENCFF964CBD/,/files/ENCFF364ZWT/,/files/ENCFF680RGW/		ENCBS034DOC	2,1	1	ENCAB000AJM	Homo sapiens	adult	39 years												/replicates/c7a11285-17a9-41ff-9ae6-2c441cc41f97/,/replicates/04b77b9f-ed9c-42fc-8810-db5b9d830e9f/				
/experiments/ENCSR980EGJ/	ENCSR980EGJ	ChIP-seq	TF ChIP-seq	/targets/TP53-human/	TP53	TP53	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens TP53	HepG2	GEO:GSE170834	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF576QJW/,/files/ENCFF257UIJ/,/files/ENCFF807WUO/,/files/ENCFF887NAS/,/files/ENCFF221VCF/,/files/ENCFF304CKG/,/files/ENCFF206HYM/,/files/ENCFF165EDT/,/files/ENCFF410GAV/,/files/ENCFF883ZCL/,/files/ENCFF940EHD/,/files/ENCFF079YUZ/,/files/ENCFF849LSO/,/files/ENCFF118ZON/,/files/ENCFF171IZX/,/files/ENCFF366DXX/,/files/ENCFF810TLP/,/files/ENCFF934SHA/,/files/ENCFF456FMB/,/files/ENCFF784KMC/,/files/ENCFF673IAB/,/files/ENCFF795IYW/,/files/ENCFF701DTE/,/files/ENCFF687JDU/		ENCBS265PMJ,ENCBS842OSF	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/166d154b-7079-4800-83d4-2b718b137985/,/replicates/51a0205f-e7cf-40f9-8c8e-a298906f352f/				
/experiments/ENCSR000BVB/	ENCSR000BVB	ChIP-seq	TF ChIP-seq	/targets/FOSL2-human/	FOSL2	FOSL2	Homo sapiens SK-N-SH	SK-N-SH	UCSC-ENCODE-hg19:wgEncodeEH003297,FactorBook:ENCSR000BVB,GEO:GSM1010840	FOSL2 ChIP-seq protocol v042211.1 on human SK-N-SH	Richard Myers, HAIB	ENCODE	released	/files/ENCFF000QXM/,/files/ENCFF000QXO/,/files/ENCFF000QXP/,/files/ENCFF000QXQ/,/files/ENCFF000QXS/,/files/ENCFF000QXT/,/files/ENCFF000QYA/,/files/ENCFF000QYD/,/files/ENCFF001UPB/,/files/ENCFF001UPC/,/files/ENCFF778FIN/,/files/ENCFF406FGA/,/files/ENCFF263JWC/,/files/ENCFF041VUA/,/files/ENCFF533VYT/,/files/ENCFF366RJW/,/files/ENCFF303HLV/,/files/ENCFF762TYK/,/files/ENCFF962PCC/,/files/ENCFF370RNL/,/files/ENCFF539VWD/,/files/ENCFF320UWD/,/files/ENCFF209EPG/,/files/ENCFF723PUY/,/files/ENCFF364YWX/,/files/ENCFF355CBU/,/files/ENCFF160NFM/,/files/ENCFF858SNZ/,/files/ENCFF457SCY/,/files/ENCFF851ZMJ/,/files/ENCFF127ZDW/,/files/ENCFF354QBJ/		ENCBS428ENC	2,1	1	ENCAB000AGL	Homo sapiens	child	4 years												/replicates/f5b6114b-d401-4317-8f94-77d5b3ad779f/,/replicates/bd35743d-1ac4-47f4-90a7-f434d904bb5a/				
/experiments/ENCSR310OZS/	ENCSR310OZS	ChIP-seq	TF ChIP-seq	/targets/NR5A1-human/	NR5A1	NR5A1	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens NR5A1	HepG2	GEO:GSE170310	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF182PGT/,/files/ENCFF560KNZ/,/files/ENCFF356IIC/,/files/ENCFF534URX/,/files/ENCFF510SAT/,/files/ENCFF139MTG/,/files/ENCFF977BKY/,/files/ENCFF518CAN/,/files/ENCFF209TTG/,/files/ENCFF675DVR/,/files/ENCFF304HWM/,/files/ENCFF970YZO/,/files/ENCFF133ILW/,/files/ENCFF027YHJ/,/files/ENCFF747SNF/,/files/ENCFF657AEY/,/files/ENCFF404ZVM/,/files/ENCFF662ZHH/,/files/ENCFF950UTO/,/files/ENCFF031EMJ/,/files/ENCFF053GNQ/,/files/ENCFF408CPG/,/files/ENCFF011VLF/,/files/ENCFF494JFX/		ENCBS793CIT,ENCBS319YYX	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/8a17aa1f-0921-4e11-8259-7982319318a9/,/replicates/abc5734b-9fb7-4854-8d1f-b6000d948838/				
/experiments/ENCSR590FLL/	ENCSR590FLL	ChIP-seq	TF ChIP-seq	/targets/ZNF347-human/	ZNF347	ZNF347	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF347	K562	GEO:GSE174925	eGFP-ZNF347 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF841UMN/,/files/ENCFF870SDV/,/files/ENCFF756TGN/,/files/ENCFF704TJC/,/files/ENCFF521GKP/,/files/ENCFF194RBI/,/files/ENCFF914ZHO/,/files/ENCFF222NPV/,/files/ENCFF982ANI/,/files/ENCFF768TDL/,/files/ENCFF777SGK/,/files/ENCFF046PRD/,/files/ENCFF447FCS/,/files/ENCFF205FQB/,/files/ENCFF022VGJ/,/files/ENCFF563XMY/,/files/ENCFF824SDK/,/files/ENCFF849GOE/,/files/ENCFF999FLB/,/files/ENCFF876INH/,/files/ENCFF465ZAR/,/files/ENCFF406FAH/,/files/ENCFF025JGJ/,/files/ENCFF615WQB/,/files/ENCFF843NBV/,/files/ENCFF310BGP/		ENCBS992LHH,ENCBS079ALI	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/d6a24d30-7be8-4f53-9fb5-bda627248ef5/,/replicates/a9d5d0c8-3b6a-464a-86b6-7852c6f34b46/				
