Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	negative regulation of growth (GO:0045926)	1/120	0.4463425661458325	1.0	0	0	1.7006802721088436	1.3718852657483538	NOTCH2
GO_Biological_Process_2018	macromolecular complex assembly (GO:0065003)	1/120	0.4463425661458325	1.0	0	0	1.7006802721088436	1.3718852657483538	CREBBP
GO_Biological_Process_2018	positive regulation of nucleic acid-templated transcription (GO:1903508)	3/502	0.44762075064074375	1.0	0	0	1.2196113505163022	0.9803345115437404	SMAD2;CREBBP;FOS
GO_Biological_Process_2018	regulation of acute inflammatory response (GO:0002673)	1/121	0.4490718577049793	1.0	0	0	1.68662506324844	1.3502654151000195	GSTP1
GO_Biological_Process_2018	Golgi organization (GO:0007030)	1/121	0.4490718577049793	1.0	0	0	1.68662506324844	1.3502654151000195	TMED7
GO_Biological_Process_2018	negative regulation of cell migration (GO:0030336)	1/121	0.4490718577049793	1.0	0	0	1.68662506324844	1.3502654151000195	ADORA3
GO_Biological_Process_2018	sulfur compound biosynthetic process (GO:0044272)	1/122	0.4517878316611055	1.0	0	0	1.6728002676480433	1.329111087875459	GSTP1
GO_Biological_Process_2018	DNA metabolic process (GO:0006259)	2/314	0.4568438733187196	1.0	0	0	1.2998830105290524	1.01834600329386	USP7;MBD1
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	2/316	0.4601116930061428	1.0	0	0	1.291655902867476	1.0026944046627082	ADORA3;SGK1
GO_Biological_Process_2018	cytoskeleton organization (GO:0007010)	1/126	0.4625198326979215	1.0	0	0	1.6196954972465176	1.2488918714610031	CNN2
GO_Biological_Process_2018	vesicle organization (GO:0016050)	1/127	0.465170177012007	1.0	0	0	1.6069419893941832	1.2298762144904254	SNX10
GO_Biological_Process_2018	non-canonical Wnt signaling pathway (GO:0035567)	1/127	0.465170177012007	1.0	0	0	1.6069419893941832	1.2298762144904254	PSMB9
GO_Biological_Process_2018	protein localization to plasma membrane (GO:0072659)	1/130	0.473043841750575	1.0	0	0	1.5698587127158556	1.1751447505417616	ZFYVE27
GO_Biological_Process_2018	protein transport (GO:0015031)	2/326	0.4762806770620974	1.0	0	0	1.2520345561537498	0.9286940538838394	TMED7;SEC31A
GO_Biological_Process_2018	cellular protein localization (GO:0034613)	2/327	0.4778817164897909	1.0	0	0	1.2482057043000687	0.9216651465456036	TMED7;SEC31A
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	1/133	0.4808027571164223	1.0	0	0	1.5344483658124903	1.1236737169593778	HSP90AA1
GO_Biological_Process_2018	protein targeting (GO:0006605)	1/133	0.4808027571164223	1.0	0	0	1.5344483658124903	1.1236737169593778	LONP2
GO_Biological_Process_2018	Fc-gamma receptor signaling pathway (GO:0038094)	1/134	0.4833638491296161	1.0	0	0	1.5229972586049343	1.1071970729491136	HSP90AA1
GO_Biological_Process_2018	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/135	0.4859124361144234	1.0	0	0	1.5117157974300832	1.0910458713813211	HSP90AA1
GO_Biological_Process_2018	phagocytosis (GO:0006909)	1/135	0.4859124361144234	1.0	0	0	1.5117157974300832	1.0910458713813211	AIF1
GO_Biological_Process_2018	positive regulation of transferase activity (GO:0051347)	1/137	0.4909723362006207	1.0	0	0	1.4896469536719796	1.0596864211606372	HSP90AA1
GO_Biological_Process_2018	regulation of cell proliferation (GO:0042127)	4/740	0.4931022422337162	1.0	0	0	1.1031439602868176	0.7799655141128957	CNOT7;ADORA3;CD47;SGK1
GO_Biological_Process_2018	response to cytokine (GO:0034097)	1/138	0.4934837693071998	1.0	0	0	1.4788524105294292	1.044462155562405	KYNU
GO_Biological_Process_2018	ubiquitin-dependent protein catabolic process (GO:0006511)	2/341	0.4999847726023683	1.0	0	0	1.1969597223053443	0.8297057104781441	CRBN;PSMB9
GO_Biological_Process_2018	peptidyl-serine phosphorylation (GO:0018105)	1/145	0.5107236788049061	1.0	0	0	1.4074595355383532	0.9457094736283236	SGK1
GO_Biological_Process_2018	skeletal system development (GO:0001501)	1/146	0.5131386354184548	1.0	0	0	1.3978194017332959	0.9326380008951788	ANKRD11
GO_Biological_Process_2018	regulation of protein kinase activity (GO:0045859)	1/147	0.5155417933513556	1.0	0	0	1.3883104262113009	0.9198068934956336	GSTP1
GO_Biological_Process_2018	negative regulation of cell differentiation (GO:0045596)	1/150	0.5226810441703094	1.0	0	0	1.3605442176870748	0.8826991280807116	NFKBIA
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	1/152	0.5273825899932776	1.0	0	0	1.342642320085929	0.8590615153301797	MBD1
GO_Biological_Process_2018	positive regulation of cellular biosynthetic process (GO:0031328)	1/159	0.5434798878747948	1.0	0	0	1.2835322808368632	0.7826499524268424	HSP90AA1
GO_Biological_Process_2018	protein localization to membrane (GO:0072657)	1/160	0.545734756644334	1.0	0	0	1.2755102040816328	0.7724773150062659	ZFYVE27
GO_Biological_Process_2018	negative regulation of intracellular signal transduction (GO:1902532)	1/161	0.5479786011585378	1.0	0	0	1.2675877804537965	0.7624781870672116	GSTP1
GO_Biological_Process_2018	neuron projection morphogenesis (GO:0048812)	1/163	0.5524334302438791	1.0	0	0	1.2520345561537498	0.7429852774457163	SGK1
GO_Biological_Process_2018	transmembrane transport (GO:0055085)	2/378	0.5554765378791561	1.0	0	0	1.0797969981643452	0.6348438687350635	SGK1;PSMB9
GO_Biological_Process_2018	regulation of inflammatory response (GO:0050727)	1/166	0.5590343169918047	1.0	0	0	1.2294074256208507	0.7149550255026735	NFKBIA
GO_Biological_Process_2018	phosphorylation (GO:0016310)	2/386	0.5668973152104335	1.0	0	0	1.0574177857671567	0.6001661135422991	GNPTG;SGK1
GO_Biological_Process_2018	peptidyl-serine modification (GO:0018209)	1/170	0.5676858255608358	1.0	0	0	1.2004801920768309	0.6796964433410775	SGK1
GO_Biological_Process_2018	regulation of nucleic acid-templated transcription (GO:1903506)	3/607	0.5749537427320817	1.0	0	0	1.0086406885653767	0.5582480134922375	NOTCH2;CREBBP;NAB1
GO_Biological_Process_2018	regulation of gene expression (GO:0010468)	5/1037	0.5790820957984838	1.0	0	0	0.9840001574400252	0.537570132167362	NOTCH2;CREBBP;CNOT7;NAB1;PQBP1
GO_Biological_Process_2018	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	2/396	0.5808788160674695	1.0	0	0	1.0307153164296023	0.5598980850162955	HSP90AA1;ZFYVE27
GO_Biological_Process_2018	negative regulation of protein phosphorylation (GO:0001933)	1/178	0.5844879529036179	1.0	0	0	1.1465260261407937	0.6157063852622817	GSTP1
GO_Biological_Process_2018	organonitrogen compound biosynthetic process (GO:1901566)	1/181	0.5906206998786127	1.0	0	0	1.1275228323373547	0.5937323952975958	GSTP1
GO_Biological_Process_2018	phosphate-containing compound metabolic process (GO:0006796)	1/183	0.5946593360958027	1.0	0	0	1.115200178432029	0.5796437847434254	SYNJ1
GO_Biological_Process_2018	vesicle-mediated transport (GO:0016192)	2/410	0.5999002134952727	1.0	0	0	0.9955201592832256	0.5087027859018262	ZFYVE27;SNX10
GO_Biological_Process_2018	regulation of cellular macromolecule biosynthetic process (GO:2000112)	3/631	0.6014565183350187	1.0	0	0	0.9702771758465668	0.493289920340433	NOTCH2;CREBBP;NAB1
GO_Biological_Process_2018	receptor-mediated endocytosis (GO:0006898)	1/188	0.6045842103989656	1.0	0	0	1.0855405992184108	0.546259566607187	HSP90AA1
GO_Biological_Process_2018	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	1/201	0.6292772601221925	1.0	0	0	1.015331505736623	0.4702846220900556	NOTCH2
GO_Biological_Process_2018	regulation of cell growth (GO:0001558)	1/201	0.6292772601221925	1.0	0	0	1.015331505736623	0.4702846220900556	SGK1
GO_Biological_Process_2018	positive regulation of multicellular organismal process (GO:0051240)	1/202	0.6311122366837961	1.0	0	0	1.0103051121438675	0.4650147111809496	SMAD2
GO_Biological_Process_2018	regulation of MAPK cascade (GO:0043408)	1/203	0.6329382227944632	1.0	0	0	1.0053282396702523	0.4598194992682614	GSTP1
GO_Biological_Process_2018	positive regulation of signal transduction (GO:0009967)	1/206	0.6383626733898684	1.0	0	0	0.9906875371507826	0.4446688166799578	CREBBP
GO_Biological_Process_2018	positive regulation of phosphorylation (GO:0042327)	1/208	0.6419348151471109	1.0	0	0	0.9811616954474098	0.43491808721141423	BTBD10
GO_Biological_Process_2018	regulation of cell cycle (GO:0051726)	1/215	0.6541644626510665	1.0	0	0	0.94921689606075	0.40284431627449535	GADD45B
GO_Biological_Process_2018	ion transmembrane transport (GO:0034220)	1/219	0.6609662422928363	1.0	0	0	0.9318796011555308	0.3858470888975571	SGK1
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	1/223	0.6676355845354842	1.0	0	0	0.9151642719868216	0.3697380675709652	AIF1
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	2/470	0.6741296029291312	1.0	0	0	0.8684324793747287	0.34245149573831546	SMAD2;SGK1
GO_Biological_Process_2018	endosomal transport (GO:0016197)	1/229	0.6773968481772696	1.0	0	0	0.8911861687906604	0.347115222736766	AP5M1
GO_Biological_Process_2018	extracellular matrix organization (GO:0030198)	1/229	0.6773968481772696	1.0	0	0	0.8911861687906604	0.347115222736766	CD47
GO_Biological_Process_2018	positive regulation of gene expression (GO:0010628)	3/771	0.7339119246027759	1.0	0	0	0.7940919558484872	0.245665251565658	SMAD2;CREBBP;FOS
GO_Biological_Process_2018	negative regulation of cellular process (GO:0048523)	2/534	0.7407262919210884	1.0	0	0	0.7643506840938623	0.22940006003753835	CNOT7;ADORA3
GO_Biological_Process_2018	negative regulation of signal transduction (GO:0009968)	1/283	0.7534085892615787	1.0	0	0	0.7211365111415591	0.20418806023179484	CARD16
GO_Biological_Process_2018	ion transport (GO:0006811)	1/289	0.7606725251035992	1.0	0	0	0.7061648188687241	0.19317303548063347	SGK1
GO_Biological_Process_2018	positive regulation of MAPK cascade (GO:0043410)	1/289	0.7606725251035992	1.0	0	0	0.7061648188687241	0.19317303548063347	NOTCH2
GO_Biological_Process_2018	transcription, DNA-templated (GO:0006351)	1/356	0.8287149144465741	1.0	0	0	0.5732630130703967	0.1077041239897103	MBD1
GO_Biological_Process_2018	post-translational protein modification (GO:0043687)	1/357	0.8295694133361823	1.0	0	0	0.5716572343223004	0.1068132921265472	PSMB9
GO_Biological_Process_2018	positive regulation of protein phosphorylation (GO:0001934)	1/412	0.8706053883376851	1.0	0	0	0.4953437685753913	0.06863803282144383	RIPK2
GO_Biological_Process_2018	cellular protein modification process (GO:0006464)	2/1001	0.9601049244749522	1.0	0	0	0.4077555097963261	0.016600829441818753	SGK1;PSMB9
